No.,Message,Source,Label,Emotion
6309,im feeling pretty mellow too howz about you,Twitter,1,joy
6310,i make an effort to do something unless im feeling really vile,Twitter,3,anger
6311,i feel so awful about who did what to whom,Twitter,0,sadness
6312,i feel more confident and more sure about myself than every before,Twitter,1,joy
6313,i decide to look for professional help and when i find a ceramics repairment atelier that describe themselves as artisans of patrimony specialized in primitive arts and antiquities i feel relief that my damaged fish shape ashtray will finally be in safe hands,Twitter,0,sadness
6314,i feel like a glamourous starlet from the s,Twitter,1,joy
6315,i everyone this will be a bit of a brief post as ive got a stinking cold at the moment and am feeling very very crappy but i have another page done on,Twitter,0,sadness
6316,i feel like i m so uptight about things needing to follow these scripted rules about how i should lead my life,Twitter,4,fear
6317,i feel something cold and hard gripping my feet,Twitter,3,anger
6318,i left in sweats he feels sure that he will come back,Twitter,1,joy
6319,i feel i finally understand why i hated architecture for a while hung on to it found hope in interactive architecture felt a need to move away from singapore,Twitter,3,anger
6320,i didnt really want to do anything it didnt feel worthwhile to start anything,Twitter,1,joy
6321,i hope the pictures can give you some of the feelings i get from doing this work and inspire you to keep supporting this mobile outreach effort,Twitter,1,joy
6322,i remember how it feels when a relationship ends i hate that messy human word and there s things you should have said,Twitter,0,sadness
6323,i look back at the life i lived for seven years as the owner and operator of a small indie publishing company and feel a little homesick for it,Twitter,0,sadness
6324,i could not help feeling a strange but keen kinship with them the author s and those who listened to the same story recited by ancient rhapsodes,Twitter,5,surprise
6325,i feel like it was a one time idiotic thing,Twitter,0,sadness
6326,i procrastinate i am barely able to finish reading and feel stressed and unprepared before quizzes and tests,Twitter,0,sadness
6327,i am feeling very blessed and grateful these days as we keep our friends in ny and nj in our thoughts and prayers,Twitter,2,love
6328,i dont know i just feel like everyone always looks so gorgeous in them that ill put one on and feel not as gorgeous as everyone else,Twitter,1,joy
6329,im not gonna lie i did feel a bit awkward after all that heavy bass stepping on,Twitter,0,sadness
6330,i acknowledged that i am afraid to fail to be embarrassed to feel dumb,Twitter,0,sadness
6331,i half read the art of field and half think about how amazing it feels to feel so content,Twitter,1,joy
6332,i ignored all the bad side effects because suddenly people are talking to me and theyre noticing me and even tho i was itching like crazy but its worth it to feel accepted,Twitter,2,love
6333,im finding it tough to strike a balance between staying cool telling you things which bother me and not letting you feel that im being uptight which eventually leads to more and more lying or hiding of the truth,Twitter,4,fear
6334,i feel like i have to mention when talking about popular fiction but there were a few parts that felt disconnected,Twitter,1,joy
6335,i were feeling brave it would probably pass as a dress too,Twitter,1,joy
6336,i grew ever more conscious of each breath that i drew i couldnt help but feel the compassionate awareness of whatever benevolent force is seeing to my existence,Twitter,2,love
6337,i am feeling a bit inhibited in trying to clarify this,Twitter,4,fear
6338,im being made to feel like hes resentful of everything i ask anymore,Twitter,3,anger
6339,i feel too much ashamed much too embarrassed and much too proud to ask for help,Twitter,0,sadness
6340,i do enjoy learning as well telling people sweet things they have never heard and feeling smart all in all,Twitter,1,joy
6341,im feeling quite jubilant things are good,Twitter,1,joy
6342,i have one more day of feeling stupid and useless,Twitter,0,sadness
6343,i am feeling very discouraged,Twitter,0,sadness
6344,i could feel myself not caring about what i put into my mouth which was a feeling i knew all too well in my previous hillary fat days aka everyday,Twitter,2,love
6345,i feel like i m complacent with my head in the clouds i know i know yeah i know i know,Twitter,1,joy
6346,i feel really blessed that my pregnancy and labor went like a dream,Twitter,1,joy
6347,i feel envious of those other mothers i hope that my children one day take something away from those choices and just remember that the grass is not always greener on the other side,Twitter,3,anger
6348,i was feeling a bit resentful that i had just slaved away for years and my hard work seemed unrecognizable to others in my community and my society,Twitter,3,anger
6349,i give lots of my personal money away to those people but i feel our nation is not using its wealth in a generous and caring way,Twitter,1,joy
6350,i think of him i just feel so pathetic and insecure about myself,Twitter,0,sadness
6351,i stir only when i feel naughty its that i feel naughty when i catch myself playing the game of life,Twitter,2,love
6352,i feel distraught and sad with those who made my friends unhappy,Twitter,4,fear
6353,i feel so confused about everything i m supposed to be doing,Twitter,4,fear
6354,i can take some when im feeling stressed or like im getting ready to have tremors,Twitter,3,anger
6355,i feel doomed to wander the centuries crying for the spectres of john fraser s,Twitter,0,sadness
6356,i feel like next summer youll see this trend on every girl maybe towards the end of this summer it might become popular,Twitter,1,joy
6357,i am feeling unreasonably jubilant when i am reeling in disbelief of my good fortune in this life like tonight i dont tend to feel the overwhelming urge to blog,Twitter,1,joy
6358,i always said feelings can change and absolutely nobody can be blamed for it it just happens but anyway it makes me feel terrible,Twitter,0,sadness
6359,i feel like i need to take a moment and write a post about the wonderful person who has entered my life,Twitter,1,joy
6360,i won t be turning my fb image black because i do not feel defeated in the slightest,Twitter,0,sadness
6361,i feel selfish when i think about what my life was like only a week ago,Twitter,3,anger
6362,i feel super awkward right now like a year old boy with braces asking a,Twitter,1,joy
6363,i feel insulted that the cpsc even bothered to issue that press release,Twitter,3,anger
6364,i have to admit delving into american history left me feeling melancholy,Twitter,0,sadness
6365,i took half a sick day today after spending all morning throwing up and feeling terrible,Twitter,0,sadness
6366,i feel special when she does but generally the closest we get to any intimacy is when she wants to have her back drawn on and while i dont mind doing this it is perhaps when i feel most resentful and empty and used like it is all about her and that i am nothing,Twitter,1,joy
6367,i am a busy girl with big goals and i feel excited when i get to update my blog,Twitter,1,joy
6368,i know that i may never have full feeling again but i was so thrilled that i could feel the itch of a mosquito bite the other day,Twitter,1,joy
6369,i find out people eat meat i don t launch into a full scale attack of their eating habits and what it s doing to their bodies but they seem to feel it is perfectly acceptable to do that to me just because i m vegan,Twitter,1,joy
6370,i feel this strange sensation in my belly button kinda thing i got a little cramp then it was done,Twitter,5,surprise
6371,i can feel her sweet little kicks and movements and i picture how shes positioned and what she likes to do in there,Twitter,1,joy
6372,i get to do layouts again without feeling distracted,Twitter,3,anger
6373,i feel like he is afraid that will happen again and i cant blame him,Twitter,4,fear
6374,i spoke with the midwife she called to see how i was feeling and to give me the results and she said they were happy with the progress,Twitter,1,joy
6375,i can feel is such a gorgeous feeling and they are fun to play with so discreet and easy to use hehe and noooo one knows giggle well except for you bloody lot that read this blog alot,Twitter,1,joy
6376,i know that when it is unmade we feel less like going in there to either sleep or massage rich,Twitter,1,joy
6377,i was feeling crappy and feeling like i couldn t catch a break,Twitter,0,sadness
6378,im sure everyone is starting to feel the christmassy and getting into the festive era,Twitter,1,joy
6379,i guess i should feel appreciative but i m not,Twitter,1,joy
6380,i feel ive been assaulted in so many ways lately,Twitter,0,sadness
6381,i went out of our rooms that night feeling pleasantly surprised to find both of us clad in the print,Twitter,5,surprise
6382,getting my kitten,Twitter,1,joy
6383,i save the smaller ones for my ass but if i am feeling really horny a nice hard carrot will take me where i need to go,Twitter,2,love
6384,i know you might feel that i broke your promise but baby this time i wont,Twitter,0,sadness
6385,i am slightly uncomfortable about asking for things when i am unlikely to be able to fulfill anyone elses wishes however should anyone feel the desire to grant me one of my wishes then rest assured you will be in receipt of my undying love and devotion,Twitter,1,joy
6386,i remember that the way i was sitting made the pain worse so i stayed that way for a while wanting to hurt wanting to feel punished,Twitter,0,sadness
6387,i feel insulted and disrespected,Twitter,3,anger
6388,i just feel happy i was able to make her feel better that night,Twitter,1,joy
6389,i feel like a bitch to tender before fy so that they will scramble with my loss and deal the shits i dealt with during last march,Twitter,2,love
6390,an uncle of mine who just retired,Twitter,0,sadness
6391,i am feeling shocked that it is already here the months since i registered have gone by so fast,Twitter,5,surprise
6392,i thought about my home and how i had taken quite a bit of time to decorate it with all the things that made me feel tranquil and happy,Twitter,1,joy
6393,i have a writer read someone else s work i love making them see how good it is but by doing this it will make the writer feel self worth with their own writing and then i get the writer to think they are horrible,Twitter,0,sadness
6394,i can feel so devastated inside without people noticing that i actually am feeling that way,Twitter,0,sadness
6395,i feel like the kids were beaten by some invisible force or by time and tide,Twitter,0,sadness
6396,i do have a feeling that tims alice will be splendid but lets not jump the gun here and claim love for a movie that hasnt been seen,Twitter,1,joy
6397,i didn t really feel marginalized or abused,Twitter,0,sadness
6398,i find splurging wisely on things like that helps me to not feel so abused passing up other treats,Twitter,0,sadness
6399,i still feel reluctant to spend rm on a drink,Twitter,4,fear
6400,i am feeling quite drained and in need of a change of scene for some time,Twitter,0,sadness
6401,i was feeling determined it didnt take long for me to start nomming on naughty stuff again,Twitter,1,joy
6402,i feel a little doubtful,Twitter,4,fear
6403,i guess i feel i should be supporting the author although borrowing supports the author after a fashion too buying choice book reviews recommendations or browse,Twitter,1,joy
6404,i started feeling suspicious something was up,Twitter,4,fear
6405,i feel very resentful about it and i somehow feel bad about it,Twitter,3,anger
6406,i still feel as fond of her as i do but i do,Twitter,2,love
6407,i notice a lump or feel pain in any part of my body i will somehow become fearful or scared,Twitter,4,fear
6408,i feel cranky and wanderlust y i know,Twitter,3,anger
6409,i feel super intelligent portable systemusing advanced man machine conversation way correct deviations of the ambient temperature and the temperature of the human body creating a real constant and comfortable space,Twitter,1,joy
6410,i love that we have created a friendship and that i can just stop by to check in and always feel welcomed,Twitter,1,joy
6411,i just feel that it is unfortunate that anyone who ever says anything positive about her is dismissed by the mob as a white house hack,Twitter,0,sadness
6412,i feel like i woke up from this horrible dream relieved that it is finally over,Twitter,0,sadness
6413,i feel it is friendly and easy to navigate through its control panel,Twitter,1,joy
6414,i can barely sleep and i constantly wake up in the middle of the night feeling agitated,Twitter,4,fear
6415,i dont see a solution beyond making the union more exclusive but i also feel terrible about that idea simultaneously,Twitter,0,sadness
6416,i just feel that ive been hated even before i was born,Twitter,3,anger
6417,i saw my own smile of satisfaction saw myself hugging my chest and feeling rich love inside it and opening my arms to him as i buried my face in his neck,Twitter,1,joy
6418,i feel so hopeful and then i will be told something that makes me think maybe i misunderstood or misread things,Twitter,1,joy
6419,i feel about being back in halifax unprotected vulnerable under attack,Twitter,0,sadness
6420,i loved the scenery descriptions along with the feeling that grace enjoys as she realizes the thrill that comes from sitting in a cafe with a handsome man and enjoying some new foods with flavor,Twitter,1,joy
6421,i have read has left that same sinking feeling in my heart that i was left with when i read your contented little baby book almost ten years ago as a nervous and naive new first time mother,Twitter,1,joy
6422,i remember the loneliness the desperation the feeling of being so unhappy that i wished i could lie down and sleep the eternal sleep,Twitter,0,sadness
6423,i need to tell her how this makes me feel because it has bothered me for some time,Twitter,3,anger
6424,i feel so bitchy suddenly,Twitter,3,anger
6425,i feared i d end up not so much of a fan but it picks up greatly and i can t help but feel pleased by the overall presence of the track,Twitter,1,joy
6426,ill admit to feeling a bit apprehensive everyone time someone i know buys my book,Twitter,4,fear
6427,i feel that im being despised,Twitter,3,anger
6428,i was feeling the emotional hunger pains of these past couple of years and could feel the literal winter cold through my bedroom window i looked around at our tiny farmhouse,Twitter,0,sadness
6429,i know writers are often urged to blog their books but i find myself feeling shy about my work,Twitter,4,fear
6430,i must admit i m not sure how i feel about obama offering a friendly hand to iran,Twitter,1,joy
6431,i found i loved the feeling of being frightened and stifled by it,Twitter,4,fear
6432,i cant help but feel as though i have had a somewhat perverse approach to it of late,Twitter,0,sadness
6433,i havent been feeling too fond of myself or my appearance for weeks now so some cute as hell dress will help lift up those spirits,Twitter,2,love
6434,i could be exaggerating because i feel wronged and want to validate my emotions that are more or less irrational,Twitter,3,anger
6435,i just made up that rumor but feel free to spread it as freely as you would say lawn seed to see what springs up,Twitter,1,joy
6436,i can help my children with their homework check their papers and talk to them about what they re learning in school but i feel much more assured of their progress at parent teacher conference time when their teachers agree your children are doing fine in school,Twitter,1,joy
6437,i wish i could change the world but feel utterly hopeless to do so,Twitter,0,sadness
6438,i wasnt really interested in doing anything too sexual mostly because i didnt want to focus on other peoples feelings and i was too dazed and tripping to care,Twitter,5,surprise
6439,i feel passionate about movies history and decent writing,Twitter,1,joy
6440,i feel so gloomy this independence day,Twitter,0,sadness
6441,i was still feeling a bit shaky about it,Twitter,4,fear
6442,ill feel useful,Twitter,1,joy
6443,i borrowed this white killer pumps from my friend nin and while wearing this yes i felt a little bit taller but i felt like after the shoot i can no longer feel my feet because its aching so much,Twitter,0,sadness
6444,i feel real good durant said,Twitter,1,joy
6445,i feel i was unjustly attacked and blamed,Twitter,0,sadness
6446,i was feeling agitated i understand how a martini feels now shaken and stirred and unclear as to why i was feeling agitated,Twitter,4,fear
6447,i sat down at the table for lunch after proclaiming how amazing i felt considering i started to feel weird,Twitter,4,fear
6448,i can feel the divine in my life that is the baby jesus,Twitter,1,joy
6449,i feel it unfortunate that we make ourselves feel obligated to stand under our umbrellas of safety that we know as routine,Twitter,0,sadness
6450,i feel delicious change is good,Twitter,1,joy
6451,i said in no particular order although im not sure if im just feeling whimmy or forgetting important books,Twitter,1,joy
6452,i didnt feel pressured by anybody when i drove grandma slow,Twitter,4,fear
6453,im feeling slightly more friendly toward twitter since i discovered flipboard on my ipad,Twitter,1,joy
6454,i feel like everything has been shaken up,Twitter,4,fear
6455,i feel will not be resolved properly fully or at all petunia i fear there is so much we will not find out that jkr had planned but has just run out of room,Twitter,1,joy
6456,i was feeling uncomfortable the whole day,Twitter,4,fear
6457,i have a feeling ol grammy would be thrilled to see this look,Twitter,1,joy
6458,i then feel overwhelmed and helpless and start looking to others to help pull me out,Twitter,5,surprise
6459,i feel like my little girl sharon is frightened,Twitter,4,fear
6460,i got the feeling that he was amused by this,Twitter,1,joy
6461,i am feeling homesick already for when they leave,Twitter,0,sadness
6462,i feel very fucking disturbed about this,Twitter,0,sadness
6463,i struggle and feel pained to get by thats when i feel alive,Twitter,0,sadness
6464,i am feeling slutty then their goes your slut look,Twitter,2,love
6465,im feeling pretty damn heartless because of all the bullshit that gets thrown at me and still is being,Twitter,3,anger
6466,i know how lonely it can feel when you are dealing with one of lifes obstacles that makes other people squirm look embarrassed and turn away,Twitter,0,sadness
6467,i make eye contact with some guys because sometimes i just feel angry,Twitter,3,anger
6468,i went to have a chat with someone who is now my mentor feeling very sceptical thinking this person was completely crackers and this wouldnt be for me,Twitter,4,fear
6469,i feel a little sympathetic,Twitter,2,love
6470,i will be lazy for the feeling of complacent is all over me,Twitter,1,joy
6471,i am still a worrier believe me but my overall feeling is not one of discontent or despondency but rather of contentment,Twitter,0,sadness
6472,i feel disgusted by it,Twitter,3,anger
6473,i feel for her i am unknowingly fearless of her sensing me,Twitter,1,joy
6474,i feel like im being blamed laughs because hongki is really able to belt out tough high notes for females,Twitter,0,sadness
6475,i would hold her hand and re assure her enable a sense of safety and security when she mistakenly misperceived danger in situations which could cause her to feel fearful fear of abandonment fear of being alone fear of the unknown fear of getting it wrong due to a natural child like immaturity,Twitter,4,fear
6476,i am feeling challenged with lifes circumstances i am so lucky that you have given me the patience and the stamina to see it through,Twitter,1,joy
6477,i remember liking my teacher a lot i have a feeling i was abused there though by a man while she was there,Twitter,0,sadness
6478,i feel too energetic and some days i just feel the opposite,Twitter,1,joy
6479,i feel that these are the helping friendly books on painting,Twitter,1,joy
6480,when i was trying for a girl who i really liked and cared for and thought she felt the same way too but she didnt like the idea and just wanted to stay friends,Twitter,0,sadness
6481,i kinda feel like i dont have to show discontent with him,Twitter,0,sadness
6482,i like the place and the surroundings there is just something about the place that doesn t exactly make me feel like i m welcomed to stay for too long,Twitter,1,joy
6483,i start feeling hopeless about dating i remind myself that i like myself,Twitter,0,sadness
6484,i feel so insecure i know that i just need you like ive never done before help me if you can im feeling down and i do appreciate you being round help me get my feet back on the ground wont you please please help me,Twitter,4,fear
6485,i have experienced many moments of that aching deep sadness feeling myself helpless to alter the suffering that i experience within me and around me,Twitter,0,sadness
6486,i do feel like ive been a neglectful friend but its due to the fact that i feel like a hinderance so i just stay away,Twitter,0,sadness
6487,ive been feeling completely confused and scared by the whole idea of growing up,Twitter,4,fear
6488,im at a point of feeling really adventurous maybe just for me haha and i really want coloured tips but i dont know which colour would be better,Twitter,1,joy
6489,i feel rotten just awful,Twitter,0,sadness
6490,i am feeling dull and grey,Twitter,0,sadness
6491,i suppose when i don t feel that my life is weird enough i ll find another crazy topic to write about,Twitter,4,fear
6492,i ended up finally buying a leather purse like i wanted but now i am feeling not quite broke but not exactly flush either,Twitter,0,sadness
6493,i did not feel the strange feeling of the air thickening in the house,Twitter,4,fear
6494,i am feeling shitty but that okay,Twitter,0,sadness
6495,i feel all bouncy and happy and stuff,Twitter,1,joy
6496,i don t really feel that way are when i m a little stressed over things when the pressure is on and i have to dig a little deeper inside to make things happen,Twitter,0,sadness
6497,i asked my teacher why i am suddenly being tormented with strange and extraordinary dreams and visions feeling strange and extraordinary energies all my senses full on and there is an accentuation of all emotions,Twitter,4,fear
6498,i really did but looking back writing or thinking about writing about it makes me just feel cute and kind crazy but mainly cute and like my life is enfolding just as it should,Twitter,1,joy
6499,i feel like ive been tortured for mths,Twitter,4,fear
6500,i need something that either inspires me or just makes me feel fearless or something,Twitter,1,joy
6501,i was feeling brave so i ordered the frog legs,Twitter,1,joy
6502,i felt bouncy and activated its bright bubbly active and uplifting no kidding i m not raving but feel invigorated when i see something that s presented in a happy bright way and that definitely mecca bingo s way,Twitter,1,joy
6503,i feel like the guy who ive liked since last year was pretty much taken from me,Twitter,2,love
6504,i don t know why you feel it is unimportant whether the body count is or,Twitter,0,sadness
6505,i was feeling pretty mellow listening to the sound track from am lie poulain,Twitter,1,joy
6506,i dont know whether your criticism was just a joke or what but i feel offended by you,Twitter,3,anger
6507,i feel as though some of us lost some time in our life,Twitter,0,sadness
6508,i feel like ive stumbled upon a goldmine of delicious healthy low fat low sugar low carb recipes,Twitter,1,joy
6509,i have felt compelled to blog recently im feeling pathetically morose or crying,Twitter,0,sadness
6510,i have to be honest with you ive been feeling low spirits lately a bit,Twitter,0,sadness
6511,i like but i also feel like a lot of little tidbits are dropped in and then left there so im not sure what to focus on,Twitter,1,joy
6512,i have also learned how it is necessary to fight through those negative thoughts and feelings because if i am not in a well being state i will be of no good to them anyway,Twitter,1,joy
6513,i really thought that i was coming out of that period and i guess when i think about it i really am feeling a lot more energetic than i was but still not great,Twitter,1,joy
6514,i don t really mind getting older but as the years role on i feel inadequate in that i have yet to make my impact on the world,Twitter,0,sadness
6515,i was exhausted last night and i am not feeling so hot today,Twitter,2,love
6516,i was experiencing a really tough time many years ago and called her crying feeling devastated and hopeless,Twitter,0,sadness
6517,i would either become incredibly happy or even more miserable than i am now because not only would i loose my love but also my best and only friend leaving me feeling isolated and worse than what i do now,Twitter,0,sadness
6518,i also think of how things could be different if there was anything i could ve done how i feel so jaded about our country and people and just how depressing it all is,Twitter,0,sadness
6519,i feel tortured to cont i stop,Twitter,4,fear
6520,i haven t covered things in great detail but i do remember feeling frightened of them especially the night after playing risk and the night up at the school with t and j just before the hook up happened,Twitter,4,fear
6521,i feel like i am possibly but not definitely enjoying it but im not sure,Twitter,1,joy
6522,ill pop into penneys and try it on and like it but im feeling doubtful,Twitter,4,fear
6523,i was feeling stressed amp wanting to do something to relax the children before their impending naps i stuck them in the tub,Twitter,3,anger
6524,i feel so troubled stressed that i really wish i could unwind them,Twitter,0,sadness
6525,i feel like maybe i should do something that is worthwhile,Twitter,1,joy
6526,i feel really isnt pleasant,Twitter,1,joy
6527,i was feeling strange and disoriented light headed it was four am in the morning i laid back down and fell asleep,Twitter,5,surprise
6528,i actually feel kind of ungrateful,Twitter,0,sadness
6529,im inspired and they make me feel proud to be a part of the diabetes community online and offline,Twitter,1,joy
6530,i feel like a horrible person for even assuming that any of my friends would do any of this,Twitter,0,sadness
6531,someone messing up the room we share,Twitter,3,anger
6532,im working on a college campus i still feel sooo alone,Twitter,0,sadness
6533,i feel and how stressed i am,Twitter,0,sadness
6534,i can feel the real inside them they are not fake as some of the people there,Twitter,0,sadness
6535,i wanted to say that the morning after running those gnarly miles i am feeling fabulous,Twitter,1,joy
6536,i feeling all lethargic and thankful for being able to be finally back home after all the happening celebrations my thoughts were disrupted by a knock at the door and a little hello,Twitter,0,sadness
6537,i am pretty confident that i will be feeling devastated,Twitter,0,sadness
6538,i want him to see feel and taste my divine power and as all lowly creatures deserve via my soles,Twitter,1,joy
6539,im feeling just a smiiidge bitchy today,Twitter,3,anger
6540,im only strong when i feel like people judge me assumingly and when i feel superior,Twitter,1,joy
6541,i feel excited to see and understand all this but dont know where to go with it from here,Twitter,1,joy
6542,i am feeling a little shocked and vulnerable,Twitter,5,surprise
6543,i feel the night s coldness and my heart yearns for your tender presence yet i lie alone with a heart waiting and this unnamed feeling sinking deeper,Twitter,2,love
6544,i feel like my labour is in vain my soul will delight itself in fatness,Twitter,0,sadness
6545,ive been feeling super burned out at work lately so this is a much needed break,Twitter,1,joy
6546,i really dont mean to come off harsh i am just trying to express how i truly am feeling inside my pathetic soul i miss you father and kin be a good boy and wait for us kay,Twitter,0,sadness
6547,i am still feeling really ok about the move surprisingly,Twitter,1,joy
6548,im not feeling shitty because of my crappy diet,Twitter,0,sadness
6549,i feel superior to you because i love and forgive you whether you deserve it or not,Twitter,1,joy
6550,i mean what was i supposed to feel thrilled,Twitter,1,joy
6551,i feel i could be convinced otherwise,Twitter,1,joy
6552,i will feel less frantic then lets hope,Twitter,4,fear
6553,i feel like a very neglectful dolly mommy,Twitter,0,sadness
6554,i may or may not feel bitter towards,Twitter,3,anger
6555,i just feel so cheated and lied to and resentful,Twitter,3,anger
6556,i wait for my hair to dry i feel even more like a princess for a day as my hubby prepares me my fav breakfast only for special occassions i think beauty day warrants this he makes me french toast and i love it,Twitter,1,joy
6557,i just cant feel happy,Twitter,1,joy
6558,i feel so humiliated and frustrated,Twitter,0,sadness
6559,i feel a song coming on or were the summers of my childhood yes ok a long time ago warm full of sunshine and lasted longer than or days,Twitter,1,joy
6560,i feel worthless and wonder why i deserve to live,Twitter,0,sadness
6561,i have come to let off some steam and emptied out my thoughts feelings ideas and questions but i have felt a bit reluctant to do so because some people seem to think that i share these things it to get attention which i don t,Twitter,4,fear
6562,i pry myself away and feel regretful every time i walk out the front doors knowing that there is so much left in there that i havent seen,Twitter,0,sadness
6563,i think that is the same thing because when you have feelings you are more considerate to others because you know how you would feel and wouldnt want them to feel as hurt or as confused or hmmm,Twitter,2,love
6564,i remember feeling lovely to know that the babies can hear what their mothers talk to them before born,Twitter,2,love
6565,i feel exhausted depressed and sad,Twitter,0,sadness
6566,i lay on that beach was a transcending experience and i came away with a feeling of calm,Twitter,1,joy
6567,i and asian fusion dinning experience with a vibrant feel that has delighted this girl s palate,Twitter,1,joy
6568,i feel disappointed with trying to understand the liberal mind northeastern california people running our united states government today,Twitter,0,sadness
6569,i feel most people are and will continue to have more trouble adjusting to the energy changes instead of violent weather and earthquakes,Twitter,3,anger
6570,i have been legitimately happier than i have ever been in my life before but i can feel the stain of depression clinging onto the drapes of my emotional scars,Twitter,0,sadness
6571,i don t feel sorry for wisdom i know how many sleep hui live to be now and enthusiasm for the new china s socialist construction work,Twitter,0,sadness
6572,i feel like belting out monica s popular and very relevant tune,Twitter,1,joy
6573,i feel nicely confident today,Twitter,1,joy
6574,i cannot go to tessa and present myself to her as a mortal man as a shadowhunter and not tell her the feelings i had for her when i was he broke off,Twitter,0,sadness
6575,i stand in the middle of my kitchen this morning feeling dissatisfied instead of simply relieved,Twitter,3,anger
6576,i feel that i am doing what i am meant to do and i am so thrilled when others want the things that i make,Twitter,1,joy
6577,i just feel regretful why didnt i take the photo yesterday when i chop the onions onion makes people crying also the been dispointed for sure i am not that important,Twitter,0,sadness
6578,i wanted to feel particularly virtuous and oh my god i was immediately hooked,Twitter,1,joy
6579,i try to be grateful that everyone s conversation with me starts with how are you feeling instead of being mad that they even have to ask,Twitter,3,anger
6580,i get i can also be the complete opposite and think reality is pointless and feel resentful for even existing so very angry at existence sometimes,Twitter,3,anger
6581,i never made the effort to really confide in people nor understand their feelings and thats where i feel extremely regretful and undesirable,Twitter,0,sadness
6582,i am feeling slightly cranky about all that needs to be accomplished,Twitter,3,anger
6583,i never knew i can love someone so much d today while cuddling and watching show tgt i feel so happy and blessed to have him and i feel like,Twitter,1,joy
6584,im lost again not sure of where feelings begin and end and how to start trusting that love isnt always lust in disguise,Twitter,1,joy
6585,i feel very uptight about it when it happened yesterday i immediately started gritting my teeth but a laptop is private a repository for a huge amount of personal information that one can only trust a visitor to use with consideration,Twitter,4,fear
6586,i feel compassionate towards my dads pain,Twitter,2,love
6587,id occasionally feel a dull ache but it went away and by morning i was still tight centimeter dilated and contractions were tiny and rare,Twitter,0,sadness
6588,i used you twice after my charming ex left me feeling rotten,Twitter,0,sadness
6589,i know how it feels to be called hateful names simply because of who i am,Twitter,3,anger
6590,easter holiday i had been working weekends and had just left,Twitter,1,joy
6591,i didn t feel respected and involved in my own care,Twitter,1,joy
6592,i feel like the nctj is infinitely more worthwhile than my degree and i feel like i ve learnt so much more in the weeks i ve been learning to become a journalist than the two years i ve been regurgitating the academic papers of linguists,Twitter,1,joy
6593,i certainly hope so because im feeling very troubled bothered about a number of things,Twitter,0,sadness
6594,i ate on this day day of my second detox swung me right into the middle of feelin shitty city,Twitter,0,sadness
6595,i was done working out an hour later and i was feeling hopeful,Twitter,1,joy
6596,i am pound lighter than i was yesterday not sure if that s possible but it makes me feel reassured anyway,Twitter,1,joy
6597,im feeling naughty an oreo milkshake,Twitter,2,love
6598,i woke up today day and i feel terrific,Twitter,1,joy
6599,i asked him why he enjoys the spinning so much and he said it feels lovely,Twitter,2,love
6600,i feel like my privacy would be more valuable to me than ever,Twitter,1,joy
6601,i was fingerprinted interviewed for a job on friday and i am feeling really confident about it,Twitter,1,joy
6602,i feel that it could be a very useful tool to know about,Twitter,1,joy
6603,i am feeling beyond ecstatic,Twitter,1,joy
6604,im feeling very spiteful about this in case you hadnt picked up on that,Twitter,3,anger
6605,i feel lost thinking about humanity pessimistically,Twitter,0,sadness
6606,i purchased years ago when i was having an im feeling rich effect,Twitter,1,joy
6607,i really feel like i am doomed to die a tragic death at a youngish age of some disease or cancer,Twitter,0,sadness
6608,i would be a liar if i said i didn t feel shaken to the core,Twitter,4,fear
6609,i am already feeling so overwhelmed,Twitter,4,fear
6610,i didnt feel eager at all at the thought of steeping myself in creativity related information to prepare for niching into creativity,Twitter,1,joy
6611,i feel like aliens have been supporting our planet earth,Twitter,2,love
6612,i didnt want to respond right away because i could already feel the jealous accusation rising in my throat,Twitter,3,anger
6613,i will admit i feel distracted especially considering the topic up for discussion,Twitter,3,anger
6614,i feel so listless nowadays and when i think of those undone hw i can just faint,Twitter,0,sadness
6615,i feel they are superior to men vidyut target blank img src http www,Twitter,1,joy
6616,i am supposed to feel welcomed and accepted in,Twitter,1,joy
6617,i feel heartbroken let down disappointed and just torned,Twitter,0,sadness
6618,i have not yet secured another location for our wedding reception we will find a place where for just a few hours that fairytale wedding moment can occur and we along with our family and friends can believe in the power of the goodness of humanity and feel assured that all is right in the world,Twitter,1,joy
6619,i got the feeling that he liked rough sex she added,Twitter,2,love
6620,i like to read this when i am feeling inadequate i know mistakes happen and sometimes they are the perfect mistake,Twitter,0,sadness
6621,i feel the warmth of the sun sometimes too hot to just sit,Twitter,2,love
6622,i dont give in lets be clear and point out that i dont just go along with everything then i feel like im being rude or mean,Twitter,3,anger
6623,i feel privileged to lead,Twitter,1,joy
6624,i feel strangely curious yet nervous about the experience,Twitter,5,surprise
6625,i am air conditioning all day long so when i step outside the heat on my skin feels delicious,Twitter,1,joy
6626,i cant even stay awake every bus ride is an enriching sleeping session i think i might just fall asleep in awhile time and that will be fine i need these sleep were suppose to feel fab today,Twitter,1,joy
6627,i just feel so disgusted with my body and how it looks in a swimsuit,Twitter,3,anger
6628,i miss feeling devastated when i realized i failed the prefects interview,Twitter,0,sadness
6629,i feel the need to confess that i am a violent person,Twitter,3,anger
6630,i used to feel guilty after not posting for a few days,Twitter,0,sadness
6631,i feel tender in some places but all in all i feel great,Twitter,2,love
6632,i feel like doing some carefree mind numbing binge eating,Twitter,1,joy
